"charger_group_id","station_id","network","charger_count","ac_charger_count_at_station","dc_charger_count_at_station","individual_connector_type","individual_power_kw","price_per_kwh","operational_state","source_name","source_url","source_record_id","retrieved_at_utc"
"mevnet-3696-chargesini","mevnet-3696","ChargeSini","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3696","2026-07-26T09:23:16Z"
"mevnet-3697-chargesini","mevnet-3697","ChargeSini","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3697","2026-07-26T09:23:16Z"
"mevnet-3698-others","mevnet-3698","Others","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3698","2026-07-26T09:23:16Z"
"mevnet-3699-others","mevnet-3699","Others","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3699","2026-07-26T09:23:16Z"
"mevnet-3700-others","mevnet-3700","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3700","2026-07-26T09:23:16Z"
"mevnet-3702-others","mevnet-3702","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3702","2026-07-26T09:23:16Z"
"mevnet-3703-others","mevnet-3703","Others","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3703","2026-07-26T09:23:16Z"
"mevnet-3704-mini","mevnet-3704","MINI","3","6","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3704","2026-07-26T09:23:16Z"
"mevnet-3704-others","mevnet-3704","Others","3","6","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3704","2026-07-26T09:23:16Z"
"mevnet-3706-others","mevnet-3706","Others","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3706","2026-07-26T09:23:16Z"
"mevnet-3707-others","mevnet-3707","Others","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3707","2026-07-26T09:23:16Z"
"mevnet-3708-others","mevnet-3708","Others","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3708","2026-07-26T09:23:16Z"
"mevnet-3709-parkeasy","mevnet-3709","ParkEasy","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3709","2026-07-26T09:23:16Z"
"mevnet-3710-others","mevnet-3710","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3710","2026-07-26T09:23:16Z"
"mevnet-3711-mini","mevnet-3711","MINI","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3711","2026-07-26T09:23:16Z"
"mevnet-3712-flexi-parking","mevnet-3712","Flexi Parking","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3712","2026-07-26T09:23:16Z"
"mevnet-3713-others","mevnet-3713","Others","2","1","1","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3713","2026-07-26T09:23:16Z"
"mevnet-3714-flexi-parking","mevnet-3714","Flexi Parking","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3714","2026-07-26T09:23:16Z"
"mevnet-3715-others","mevnet-3715","Others","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3715","2026-07-26T09:23:16Z"
"mevnet-3716-jomcharge","mevnet-3716","JomCharge","2","0","4","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3716","2026-07-26T09:23:16Z"
"mevnet-3716-others","mevnet-3716","Others","2","0","4","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3716","2026-07-26T09:23:16Z"
"mevnet-3717-others","mevnet-3717","Others","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3717","2026-07-26T09:23:16Z"
"mevnet-3718-others","mevnet-3718","Others","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3718","2026-07-26T09:23:16Z"
"mevnet-3719-jomcharge","mevnet-3719","JomCharge","4","2","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3719","2026-07-26T09:23:16Z"
"mevnet-3720-others","mevnet-3720","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3720","2026-07-26T09:23:16Z"
"mevnet-3721-others","mevnet-3721","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3721","2026-07-26T09:23:16Z"
"mevnet-3722-others","mevnet-3722","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3722","2026-07-26T09:23:16Z"
"mevnet-3723-chargesini","mevnet-3723","ChargeSini","4","4","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3723","2026-07-26T09:23:16Z"
"mevnet-3724-others","mevnet-3724","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3724","2026-07-26T09:23:16Z"
"mevnet-3725-jomcharge","mevnet-3725","JomCharge","4","2","4","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3725","2026-07-26T09:23:16Z"
"mevnet-3725-others","mevnet-3725","Others","2","2","4","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3725","2026-07-26T09:23:16Z"
"mevnet-3726-gentari","mevnet-3726","Gentari","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3726","2026-07-26T09:23:16Z"
"mevnet-3727-shell-recharge","mevnet-3727","Shell Recharge","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3727","2026-07-26T09:23:16Z"
"mevnet-3728-others","mevnet-3728","Others","9","0","9","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3728","2026-07-26T09:23:16Z"
"mevnet-3729-others","mevnet-3729","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3729","2026-07-26T09:23:16Z"
"mevnet-3730-chargev","mevnet-3730","chargEV","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3730","2026-07-26T09:23:16Z"
"mevnet-3731-chargev","mevnet-3731","chargEV","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3731","2026-07-26T09:23:16Z"
"mevnet-3732-chargev","mevnet-3732","chargEV","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3732","2026-07-26T09:23:16Z"
"mevnet-3733-chargev","mevnet-3733","chargEV","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3733","2026-07-26T09:23:16Z"
"mevnet-3734-others","mevnet-3734","Others","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3734","2026-07-26T09:23:16Z"
"mevnet-3735-others","mevnet-3735","Others","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3735","2026-07-26T09:23:16Z"
"mevnet-3736-chargesini","mevnet-3736","ChargeSini","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3736","2026-07-26T09:23:16Z"
"mevnet-3737-kineta","mevnet-3737","Kineta","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3737","2026-07-26T09:23:16Z"
"mevnet-3738-gotou","mevnet-3738","GoToU","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3738","2026-07-26T09:23:16Z"
"mevnet-3739-chargev","mevnet-3739","chargEV","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3739","2026-07-26T09:23:16Z"
"mevnet-3740-gotou","mevnet-3740","GoToU","1","0","1","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3740","2026-07-26T09:23:16Z"
"mevnet-3749-flexi-parking","mevnet-3749","Flexi Parking","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3749","2026-07-26T09:23:16Z"
"mevnet-3750-flexi-parking","mevnet-3750","Flexi Parking","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3750","2026-07-26T09:23:16Z"
"mevnet-3751-flexi-parking","mevnet-3751","Flexi Parking","4","4","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3751","2026-07-26T09:23:16Z"
"mevnet-3752-flexi-parking","mevnet-3752","Flexi Parking","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3752","2026-07-26T09:23:16Z"
"mevnet-3753-chargesini","mevnet-3753","ChargeSini","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3753","2026-07-26T09:23:16Z"
"mevnet-3754-chargesini","mevnet-3754","ChargeSini","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3754","2026-07-26T09:23:16Z"
"mevnet-3755-others","mevnet-3755","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3755","2026-07-26T09:23:16Z"
"mevnet-3756-chargesini","mevnet-3756","ChargeSini","4","4","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3756","2026-07-26T09:23:16Z"
"mevnet-3757-others","mevnet-3757","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3757","2026-07-26T09:23:16Z"
"mevnet-3758-kineta","mevnet-3758","Kineta","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3758","2026-07-26T09:23:16Z"
"mevnet-3759-kineta","mevnet-3759","Kineta","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3759","2026-07-26T09:23:16Z"
"mevnet-3760-others","mevnet-3760","Others","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3760","2026-07-26T09:23:16Z"
"mevnet-3762-others","mevnet-3762","Others","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3762","2026-07-26T09:23:16Z"
"mevnet-3763-others","mevnet-3763","Others","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3763","2026-07-26T09:23:16Z"
"mevnet-3764-others","mevnet-3764","Others","8","0","8","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3764","2026-07-26T09:23:16Z"
"mevnet-3765-jomcharge","mevnet-3765","JomCharge","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3765","2026-07-26T09:23:16Z"
"mevnet-3766-others","mevnet-3766","Others","3","0","3","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3766","2026-07-26T09:23:16Z"
"mevnet-3767-others","mevnet-3767","Others","4","0","4","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3767","2026-07-26T09:23:16Z"
"mevnet-3768-others","mevnet-3768","Others","1","1","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3768","2026-07-26T09:23:16Z"
"mevnet-3769-others","mevnet-3769","Others","4","4","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3769","2026-07-26T09:23:16Z"
"mevnet-3771-gentari","mevnet-3771","Gentari","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3771","2026-07-26T09:23:16Z"
"mevnet-3772-gentari","mevnet-3772","Gentari","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3772","2026-07-26T09:23:16Z"
"mevnet-3773-gentari","mevnet-3773","Gentari","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3773","2026-07-26T09:23:16Z"
"mevnet-3774-gentari","mevnet-3774","Gentari","1","0","1","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3774","2026-07-26T09:23:16Z"
"mevnet-3775-gentari","mevnet-3775","Gentari","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3775","2026-07-26T09:23:16Z"
"mevnet-3776-gentari","mevnet-3776","Gentari","6","6","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3776","2026-07-26T09:23:16Z"
"mevnet-3777-gentari","mevnet-3777","Gentari","5","5","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3777","2026-07-26T09:23:16Z"
"mevnet-3778-jomcharge","mevnet-3778","JomCharge","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3778","2026-07-26T09:23:16Z"
"mevnet-3779-jomcharge","mevnet-3779","JomCharge","5","3","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3779","2026-07-26T09:23:16Z"
"mevnet-3780-chargesini","mevnet-3780","ChargeSini","2","0","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3780","2026-07-26T09:23:16Z"
"mevnet-3781-chargesini","mevnet-3781","ChargeSini","4","4","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3781","2026-07-26T09:23:16Z"
"mevnet-3782-chargesini","mevnet-3782","ChargeSini","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3782","2026-07-26T09:23:16Z"
"mevnet-3783-others","mevnet-3783","Others","4","4","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3783","2026-07-26T09:23:16Z"
"mevnet-3784-chargesini","mevnet-3784","ChargeSini","4","4","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3784","2026-07-26T09:23:16Z"
"mevnet-3785-others","mevnet-3785","Others","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3785","2026-07-26T09:23:16Z"
"mevnet-3787-chargesini","mevnet-3787","ChargeSini","4","4","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3787","2026-07-26T09:23:16Z"
"mevnet-3788-chargesini","mevnet-3788","ChargeSini","5","5","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3788","2026-07-26T09:23:16Z"
"mevnet-3789-chargesini","mevnet-3789","ChargeSini","4","4","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3789","2026-07-26T09:23:16Z"
"mevnet-3790-chargesini","mevnet-3790","ChargeSini","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3790","2026-07-26T09:23:16Z"
"mevnet-3791-chargesini","mevnet-3791","ChargeSini","2","2","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3791","2026-07-26T09:23:16Z"
"mevnet-3792-chargesini","mevnet-3792","ChargeSini","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3792","2026-07-26T09:23:16Z"
"mevnet-3793-chargesini","mevnet-3793","ChargeSini","3","3","0","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3793","2026-07-26T09:23:16Z"
"mevnet-3794-chargesini","mevnet-3794","ChargeSini","6","4","2","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","Not published by MEVnet","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","3794","2026-07-26T09:23:16Z"
